date,debit_account,debit_name,debit_inn,credit_account,credit_name,credit_inn,debit_amount,credit_amount,purpose,risk
2025-09-29 10:44:57,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,,87706.33,лизинг по договору №2462,medium
2025-09-29 11:00:45,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,,56210.05,перевозка по договору №8434,medium
2025-09-29 11:09:19,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,45954.71,,пополнение,high
2025-09-29 11:12:10,58567287276015343324,ФЛ Смирнов Андрей,886792529802,51606071596966416052,ООО «Дельта»,7622683884,50627.29,,благотворительность за услуги,high
2025-09-29 11:18:08,94134750988986456522,ФЛ Петров Сергей,099576572873,84094353344857142241,ООО «Запад»,0409157018,,250000.0,возврат займа за услуги,high
2025-09-29 11:29:19,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,,103500.0,иностранный перевод,high
2025-09-29 11:29:44,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,,44800.0,маркетинг согласно счёту №81725,medium
2025-09-29 11:32:51,70662532447209993476,ООО «Омега»,5107029668,69156716493289802714,ИП «Магнит»,050505739761,,50000.0,взаиморасчёт,medium
2025-09-29 11:50:34,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,70200.0,,вознаграждение по договору №6931,medium
2025-09-29 11:53:13,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,99092.73,,оплата услуг по договору №3644,medium
2025-09-29 11:53:33,14036965666683272386,АО «Гео»,2405800859,19108839822587139718,АО «Градиент»,8339187853,,21835.37,логистика по договору №812,medium
2025-09-29 11:58:02,23045018961642361032,ИП «Градиент»,749050975902,37526547935646519398,АО «Юг»,5756924591,91316.99,,оплата услуг за услуги,medium
2025-09-29 12:00:57,51606071596966416052,ООО «Дельта»,7622683884,26448869461195243640,ИП «Прайм»,011669183653,,49935.49,страховой взнос за услуги,high
2025-09-29 12:08:23,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,90500.0,,оплата услуг,medium
2025-09-29 12:34:43,93929060078068671773,ИП «Квадро»,977406335662,97283512959272827090,ФЛ Иванов Иван,564099512300,31831.37,,crypto согласно счёту №44528,medium
2025-09-29 12:37:45,94134750988986456522,ФЛ Петров Сергей,099576572873,90463378613715766053,ФЛ Петров Пётр,096179817834,,19105.03,договор займа согласно счёту №35601,high
2025-09-29 12:41:30,69156716493289802714,ИП «Магнит»,050505739761,18055269658271091043,АО «Сфера»,4037613794,134700.0,,иностранный перевод за работы,high
2025-09-29 12:52:37,26448869461195243640,ИП «Прайм»,011669183653,90229413186999386774,ЗАО «Импульс»,2047116710,49107.92,,лизинг по договору №2941,high
2025-09-29 12:58:17,70662532447209993476,ООО «Омега»,5107029668,94240903678812786866,ФЛ Попов Андрей,716176880233,102500.0,,иностранный перевод по договору №933,medium
2025-09-29 13:00:18,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,,570100.0,вознаграждение,high
2025-09-29 13:07:36,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,,77600.0,crypto,high
2025-09-29 13:18:15,93929060078068671773,ИП «Квадро»,977406335662,97283512959272827090,ФЛ Иванов Иван,564099512300,,62101.94,аренда офиса за услуги,medium
2025-09-29 13:19:01,90229413186999386774,ЗАО «Импульс»,2047116710,85931109193928456797,ИП «Прайм»,767699150792,50026.31,,перевод средств за товары,high
2025-09-29 13:21:45,70662532447209993476,ООО «Омега»,5107029668,84787005050613878293,ИП «Кей»,320309376115,251463.86,,премия по договору №8414,medium
2025-09-29 13:26:07,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,95851.17,,передача активов согласно счёту №69827,medium
2025-09-29 13:40:35,69156716493289802714,ИП «Магнит»,050505739761,18055269658271091043,АО «Сфера»,4037613794,,92200.0,займ,high
2025-09-29 13:42:09,70662532447209993476,ООО «Омега»,5107029668,42086567566184438612,ИП «Квадро»,605233027663,,51237.93,оплата услуг по договору №7736,medium
2025-09-29 14:01:39,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,,88137.77,заработная плата,medium
2025-09-29 14:12:17,94134750988986456522,ФЛ Петров Сергей,099576572873,84094353344857142241,ООО «Запад»,0409157018,108666.32,,перевод на карту по договору №8930,high
2025-09-29 14:27:59,70662532447209993476,ООО «Омега»,5107029668,42086567566184438612,ИП «Квадро»,605233027663,20000.0,,валютный счёт по договору №3338,medium
2025-09-29 14:34:36,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,170000.0,,доставка за работы,high
2025-09-29 14:36:42,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,126800.0,,агентское вознаграждение согласно счёту №37461,medium
2025-09-29 14:41:22,70662532447209993476,ООО «Омега»,5107029668,94240903678812786866,ФЛ Попов Андрей,716176880233,,19834.0,аренда за товары,medium
2025-09-29 14:50:36,70662532447209993476,ООО «Омега»,5107029668,69156716493289802714,ИП «Магнит»,050505739761,206516.61,,премия за товары,medium
2025-09-29 14:50:39,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,,38735.15,лизинг,medium
2025-09-29 14:56:46,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,,100000.0,доставка,medium
2025-09-29 15:00:23,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,33300.0,,пожертвование по договору №1506,medium
2025-09-29 15:29:31,70662532447209993476,ООО «Омега»,5107029668,84787005050613878293,ИП «Кей»,320309376115,,60700.0,маркетинг за период,medium
2025-09-29 15:56:28,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,37600.0,,swift за услуги,high
2025-09-29 16:02:20,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,,251816.55,выдача наличных за период,high
2025-09-29 16:06:45,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,237736.82,,обналичивание за период,high
2025-09-29 16:10:46,70662532447209993476,ООО «Омега»,5107029668,84787005050613878293,ИП «Кей»,320309376115,,112539.04,лизинг по договору №1123,medium
2025-09-29 16:23:26,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,35727.29,,без договора по договору №7785,medium
2025-09-29 16:30:23,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,103700.0,,перевод на карту за товары,medium
2025-09-29 16:33:47,94134750988986456522,ФЛ Петров Сергей,099576572873,84094353344857142241,ООО «Запад»,0409157018,,30000.0,coin согласно счёту №59450,high
2025-09-29 16:33:50,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,168100.0,,биржа по договору №1829,high
2025-09-29 17:03:59,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,84303.45,,аренда,medium
2025-09-29 17:10:01,70662532447209993476,ООО «Омега»,5107029668,94240903678812786866,ФЛ Попов Андрей,716176880233,,67000.0,перевод на карту,medium
2025-09-29 17:17:57,69156716493289802714,ИП «Магнит»,050505739761,18055269658271091043,АО «Сфера»,4037613794,312500.0,,обналичивание согласно счёту №8789,high
2025-09-29 17:26:03,70662532447209993476,ООО «Омега»,5107029668,42086567566184438612,ИП «Квадро»,605233027663,45800.0,,личные нужды за работы,medium
2025-09-29 17:39:41,93929060078068671773,ИП «Квадро»,977406335662,91862339220715116966,ФЛ Егоров Сергей,895090591176,,30000.0,возврат займа,medium
2025-09-29 17:43:32,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,,18001.13,услуги по договору,medium
2025-09-29 17:53:23,70662532447209993476,ООО «Омега»,5107029668,94240903678812786866,ФЛ Попов Андрей,716176880233,10000.0,,аренда по договору №6912,medium
2025-09-29 18:24:32,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,72180.05,,пожертвование по договору №6010,medium
2025-09-29 18:30:48,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,,1398900.0,обналичивание,high
2025-09-29 18:39:01,69156716493289802714,ИП «Магнит»,050505739761,96405377351585064317,АО «Омега»,7586926176,,127502.16,возврат займа согласно счёту №73252,high
2025-09-29 18:59:41,69156716493289802714,ИП «Магнит»,050505739761,18055269658271091043,АО «Сфера»,4037613794,,126360.6,без договора по договору №8210,high
